latitude,longitude,PROPERTY TYPE,Furnish Type,BEDROOMS,BATHROOMS,rent
51.5269667,-0.3949641,House Share,Furnished,,1.0,600
51.54128799999999,-0.04111140000000001,House Share,"Furnished or unfurnished, landlord is flexible",1.0,1.0,625
51.570408,-0.3154336,House Share,"Furnished or unfurnished, landlord is flexible",1.0,1.0,625
51.4844721,-0.0366395,House Share,Furnished,1.0,1.0,645
51.5269667,-0.3949641,House of Multiple Occupation,Furnished,,1.0,650
51.4538638,-0.1222303,House Share,Ask agent,1.0,1.0,650
51.523839,-0.3347498,House Share,Ask agent,1.0,,650
51.4092816,-0.3032407,House Share,Furnished,,,650
51.5753887,-0.1501155,House Share,Furnished,1.0,2.0,650
51.6296823,-0.1747629,Flat Share,Furnished,1.0,,650
51.5269667,-0.3949641,House Share,Furnished,,1.0,650
51.5828963,-0.3362885,House Share,Part furnished,1.0,,650
51.4309384,-0.0213252,House Share,Furnished,1.0,1.0,650
51.5970694,-0.1013522,House Share,Furnished,1.0,1.0,650
51.5277769,0.0454454,,Ask agent,1.0,1.0,650
51.4459613,-0.3744088,House Share,Furnished,1.0,3.0,650
51.4844721,-0.0366395,House Share,Furnished,1.0,1.0,650
51.4925304,-0.1025037,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2780
51.5803941,-0.1240416,Flat Share,Furnished,1.0,2.0,669
51.3931309,-0.3043823,House Share,Furnished,1.0,,675
51.5827122,-0.3534,Flat Share,Furnished,1.0,,675
51.4291787,-0.2563158,House Share,Furnished,1.0,3.0,675
51.555048,-0.1455687,House,Ask agent,1.0,,675
51.4816905,-0.3581155,House Share,Furnished,1.0,,675
51.5269667,-0.3949641,House of Multiple Occupation,Furnished,,1.0,675
51.5818015,-0.2350014,House Share,Furnished,1.0,2.0,685
51.4264612,-0.1343222,Terraced,Furnished,5.0,5.0,693
51.4764891,-0.3841825,House Share,Furnished,1.0,1.0,695
51.540816,-0.3357817,House Share,Furnished,1.0,4.0,695
51.5735717,-0.2944156,House Share,Furnished,1.0,3.0,699
51.4768979,-0.3888061,Studio,Furnished,,1.0,699
51.5774864,-0.0819516,House Share,Furnished,4.0,,700
51.5621577,-0.1212538,House Share,Furnished,1.0,2.0,700
51.5768699,0.0304274,House of Multiple Occupation,Furnished,1.0,,700
51.4791073,-0.384105,House Share,"Furnished or unfurnished, landlord is flexible",1.0,1.0,700
51.5725819,-0.0749716,Studio,Part furnished,,,700
51.3990449,-0.0655471,House Share,Furnished,,1.0,700
51.5516871,0.0020192,House Share,"Furnished or unfurnished, landlord is flexible",1.0,3.0,700
51.564604,-0.3065883,House Share,"Furnished or unfurnished, landlord is flexible",1.0,2.0,700
51.5990623,-0.2447266,Flat,Unfurnished,1.0,1.0,700
51.4870307,-0.008158799999999999,Flat Share,Furnished,1.0,1.0,700
51.4224302,0.0083423,Terraced,Furnished,,,700
51.4702232,-0.2267107,Flat,Unfurnished,2.0,2.0,2250
51.4316094,-0.2999542,Flat,Unfurnished,,1.0,700
51.6125642,0.0044018,House Share,Furnished,1.0,1.0,700
51.4006331,-0.0665325,House Share,Ask agent,,1.0,700
51.3827068,-0.1041005,House Share,Furnished,1.0,1.0,700
51.4511209,-0.3948927,House Share,Part furnished,1.0,1.0,700
51.3990449,-0.0655471,House Share,Furnished,,2.0,700
51.5997838,-0.0858981,Flat Share,Furnished,1.0,1.0,700
-34.9794721,138.6234569,House Share,Furnished,1.0,1.0,700
51.4810827,-0.3503904,House Share,Furnished,1.0,,700
51.5916854,-0.3299803,House Share,Furnished,1.0,1.0,700
51.4875257,-0.1646753,Parking,Ask agent,,,708
51.5786178,-0.1018194,Flat Share,Furnished,1.0,2.0,710
51.5129584,-0.0257371,House Share,Furnished,1.0,1.0,710
51.5492551,-0.2399908,House Share,Furnished,,,715
51.5410435,0.0352021,House Share,Furnished,1.0,1.0,720
51.386523,-0.0945871,House Share,Furnished,1.0,1.0,720
51.65708009999999,-0.0294839,House Share,Part furnished,1.0,1.0,720
51.6125642,0.0044018,House of Multiple Occupation,"Furnished or unfurnished, landlord is flexible",1.0,,725
51.4816905,-0.3581155,House Share,Furnished,1.0,1.0,725
51.417041,-0.1557679,House Share,Furnished,1.0,3.0,725
51.5443174,-0.2113452,House Share,Furnished,,,725
51.4335219,-0.1078019,House Share,Furnished,1.0,2.0,730
51.5291855,-0.0896644,Apartment,Furnished,2.0,2.0,3790
51.4060805,-0.3017065,Flat,Ask agent,,1.0,730
51.5827122,-0.3534,Flat Share,Furnished,1.0,,735
51.5122982,-0.0451073,Flat Share,Furnished,1.0,,737
51.5254096,-0.0160956,Flat Share,Furnished,1.0,,737
51.5452895,-0.2470367,House Share,Furnished,,,737
51.478967,-0.3457287,House Share,Furnished,,,737
51.5188236,-0.3305863,House Share,Furnished,,,737
51.5052154,-0.0359509,,Ask agent,,,745
51.5032399,-0.0368697,House Share,Furnished,,,745
51.502848,-0.0386733,,Furnished,,,745
51.532222,-0.324477,House Share,Ask agent,1.0,1.0,745
51.5812814,-0.077512,House Share,Furnished,1.0,1.0,749
51.5995673,-0.1003774,House Share,Furnished,1.0,2.0,749
51.6075322,-0.2827259,Flat Share,Furnished,1.0,2.0,750
51.5147545,-0.2460204,House Share,Furnished,1.0,2.0,750
51.5687502,-0.024918,House Share,Furnished,1.0,2.0,750
51.5592888,-0.2925235,House Share,Ask agent,1.0,1.0,750
51.3991995,-0.1465593,Studio,Ask agent,,,750
51.5522241,-0.3740424,House Share,Furnished,1.0,5.0,750
0.0,0.0,House Share,Furnished,1.0,1.0,750
51.5098436,-0.0147202,House Share,Furnished,4.0,1.0,750
51.5038735,-0.2865803,House Share,Furnished,1.0,1.0,750
51.5119259,-0.4171395,House Share,"Furnished or unfurnished, landlord is flexible",1.0,3.0,750
51.5137239,-0.2986295,Studio,Furnished,,1.0,1221
51.4068171,-0.0944554,House Share,"Furnished or unfurnished, landlord is flexible",1.0,1.0,750
51.5494202,-0.3606742,House Share,Furnished,1.0,2.0,750
51.3600068,-0.1665174,Studio,"Furnished or unfurnished, landlord is flexible",,,750
51.4752451,-0.0389448,,Furnished,,,750
51.4401112,-0.038558,House Share,Furnished,1.0,2.0,750
51.4541454,-0.2475734,Flat Share,Furnished,1.0,1.0,750
51.5939313,0.0015038,House Share,Unfurnished,,1.0,750
51.5479772,0.0404999,House Share,Furnished,1.0,2.0,750
51.502848,-0.0386733,,Furnished,1.0,,750
51.3770667,-0.0807373,,Furnished,1.0,1.0,750
51.5813417,-0.306435,House Share,Furnished,1.0,2.0,750
51.5355922,-0.2309055,House Share,Unfurnished,1.0,2.0,750
51.4574471,-0.3042789,House of Multiple Occupation,Furnished,1.0,,750
51.5115652,-0.0654758,House Share,Furnished,3.0,1.0,750
51.6122669,-0.0918058,House Share,Furnished,1.0,1.0,750
51.4257198,-0.0466289,House Share,"Furnished or unfurnished, landlord is flexible",,1.0,750
51.6001294,-0.0710086,House Share,"Furnished or unfurnished, landlord is flexible",,,750
51.4498769,-0.04671,Apartment,Part furnished,,,750
51.5032399,-0.0368697,House Share,Furnished,1.0,,750
51.5961367,-0.2184975,Flat,Furnished,4.0,,750
51.5916261,-0.1099555,House Share,Part furnished,,1.0,750
51.5636252,-0.0630345,House Share,Furnished,1.0,,750
51.58256009999999,-0.07296119999999999,Apartment,Furnished,3.0,2.0,3300
51.5840472,-0.228482,Semi-Detached,Furnished,7.0,4.0,750
51.6046996,-0.1489385,House Share,Furnished,1.0,2.0,750
51.4379679,-0.127082,House Share,Ask agent,,1.0,750
51.4844176,0.0022729,Flat Share,Furnished,1.0,2.0,750
51.3714862,-0.1976886,House Share,Furnished,1.0,1.0,750
51.3907341,-0.0669202,House Share,Ask agent,,1.0,750
51.485507,0.0670977,House Share,Part furnished,,2.0,750
51.4474584,-0.0057996,Semi-Detached,Part furnished,1.0,1.0,750
51.6016847,-0.2857765,House Share,Furnished,,1.0,750
51.5801328,-0.2354441,House Share,Furnished,1.0,1.0,750
51.628818,-0.0715785,House Share,"Furnished or unfurnished, landlord is flexible",,1.0,750
51.5497842,-0.3470888,House Share,Part furnished,1.0,,750
51.4167999,-0.2054592,House Share,Furnished,1.0,3.0,750
51.541295,0.0058709,House Share,Furnished,,,758
51.5519914,0.0220298,House Share,"Furnished or unfurnished, landlord is flexible",1.0,,758
51.5448957,0.041428,House Share,Furnished,,,758
51.5097478,0.0293285,House Share,Furnished,,1.0,758
51.5297307,0.0165142,House Share,Furnished,,,758
51.4245826,-0.1634316,Flat Share,Furnished,1.0,2.0,760
51.5961813,-0.1019947,House Share,Furnished,1.0,2.0,765
51.5344074,-0.4095076,House Share,Furnished,1.0,1.0,775
51.6241533,-0.0603899,House Share,"Furnished or unfurnished, landlord is flexible",1.0,2.0,775
51.5129741,-0.3064117,Flat Share,Furnished,1.0,1.0,775
51.427619,-0.1284158,Terraced,Unfurnished,2.0,1.0,1950
51.4125229,-0.0675911,Flat Share,Furnished,,1.0,775
51.5193522,-0.2035242,House Share,Ask agent,,1.0,775
51.5376504,-0.3904358,Flat Share,Furnished,,,775
51.3940986,-0.074528,House Share,Furnished,1.0,1.0,775
51.5884879,-0.3382663,House Share,Furnished,1.0,,775
51.458635,-0.0009485,House,Furnished,,1.0,775
51.4181447,-0.1759726,House Share,Furnished,1.0,2.0,775
51.5293752,-0.0244214,Flat Share,Furnished,1.0,,776
51.4866729,-0.0566445,House Share,Furnished,1.0,2.0,777
51.496931,-0.0226158,House Share,Furnished,,,780
51.4876809,-0.263873,House Share,Furnished,1.0,3.0,780
51.4432515,-0.0397239,House Share,Furnished,,,780
51.513275,-0.0234605,House Share,Furnished,,,780
51.4838396,0.0659222,House Share,Furnished,,,780
51.6034048,-0.2832565,House Share,Furnished,,,780
51.5106966,-0.0287278,Flat Share,Part furnished,1.0,,780
51.4998835,-0.1614621,Parking,Ask agent,,,780
51.5129584,-0.0257371,House Share,Furnished,1.0,,780
51.5322913,0.0337925,House Share,Furnished,,,780
51.5485361,-0.242602,House Share,Furnished,,1.0,780
51.6146286,-0.2774368,Flat Share,Furnished,1.0,2.0,785
51.433805,-0.1097481,House Share,Furnished,,1.0,795
51.5983076,-0.3392762,Apartment,Part furnished,2.0,2.0,2200
51.5621085,-0.2296683,Flat Share,Furnished,1.0,3.0,795
51.4795607,-0.3622214,House Share,Furnished,1.0,3.0,795
51.4757754,-0.1121142,Flat Share,Furnished,1.0,1.0,795
51.4465125,-0.2176221,Flat Share,Furnished,1.0,1.0,795
51.6164839,-0.0923792,House Share,Furnished,,2.0,795
51.5684546,-0.1295442,House Share,Furnished,1.0,3.0,795
51.4120953,-0.1806235,House Share,Furnished,1.0,3.0,799
51.5072178,-0.1275862,Flat Share,Furnished,1.0,1.0,800
51.4408784,-0.0291675,Terraced,Furnished,,,800
51.4408784,-0.0291675,House Share,Furnished,1.0,1.0,800
51.443304,0.0177171,House Share,Unfurnished,1.0,1.0,800
51.5970694,-0.1013522,House Share,Furnished,1.0,1.0,800
51.586253,-0.3093478,House Share,Furnished,1.0,1.0,800
51.575316,-0.2625018,House Share,Furnished,,1.0,800
51.4985689,-0.3631051,House Share,"Furnished or unfurnished, landlord is flexible",1.0,1.0,800
51.5703214,-0.0252862,House Share,Furnished,1.0,2.0,800
51.5302439,-0.2485041,House Share,Furnished,,,800
51.398465,-0.167794,Flat Share,Furnished,1.0,5.0,800
51.4538638,-0.1222303,House Share,Ask agent,1.0,1.0,800
51.5590792,-0.2553287,House Share,Furnished,,1.0,800
51.4689127,-0.3663348,Apartment,Furnished,,1.0,1300
51.4752451,-0.0389448,,Furnished,,,800
51.5784858,-0.0939526,,Ask agent,1.0,2.0,800
51.4067543,-0.0391622,House Share,Furnished,1.0,1.0,800
51.4571411,-0.0522004,House Share,Furnished,1.0,2.0,800
51.4313853,-0.0572063,House Share,Furnished,1.0,2.0,800
51.5828963,-0.3362885,Studio,Ask agent,,,800
51.5660918,-0.2173653,House Share,Furnished,1.0,1.0,800
51.613847,-0.3293352,Studio,"Furnished or unfurnished, landlord is flexible",,,800
51.568676,-0.3503876,Flat,Unfurnished,2.0,1.0,800
51.3847104,-0.2252569,House Share,Furnished,1.0,1.0,800
51.4465673,-0.0127073,House Share,Furnished,1.0,1.0,800
51.4880912,-0.069069,Flat Share,Unfurnished,1.0,1.0,800
51.5076934,-0.0014676,,Furnished,,,800
51.4277143,-0.1953017,House Share,Furnished,1.0,1.0,800
51.4325142,-0.2597636,Detached,"Furnished or unfurnished, landlord is flexible",5.0,4.0,7500
51.3769551,-0.1052021,House Share,Furnished,1.0,2.0,800
51.5195306,-0.0690797,Flat Share,Furnished,1.0,,800
51.3827068,-0.1041005,House Share,Ask agent,1.0,1.0,800
51.5958615,-0.1090158,House Share,"Furnished or unfurnished, landlord is flexible",1.0,2.0,800
51.53575,-0.4012954,Semi-Detached,Furnished,1.0,1.0,800
51.398546,-0.2399742,House Share,Furnished,1.0,2.0,800
51.5044753,-0.1341754,House,Ask agent,1.0,,800
51.6216047,-0.1057184,Studio,Furnished,,,800
51.5613837,-0.2456553,Flat Share,Furnished,1.0,1.0,800
51.6226434,-0.1048466,House of Multiple Occupation,Furnished,1.0,,800
51.3979465,-0.1986683,Flat Share,Furnished,1.0,1.0,800
51.4325056,-0.128635,House Share,Furnished,1.0,1.0,800
51.5480361,0.0026203,Studio,Unfurnished,,2.0,800
51.457212,-0.0058533,House Share,Furnished,1.0,4.0,800
51.4125229,-0.0675911,Flat Share,Furnished,,1.0,800
51.5999834,-0.2861302,House Share,"Furnished or unfurnished, landlord is flexible",1.0,1.0,800
51.5638414,-0.2721527,House Share,Furnished,1.0,,800
51.4985689,-0.3631051,House Share,Part furnished,1.0,1.0,800
51.6007747,-0.2452688,Terraced,Unfurnished,2.0,,800
51.5033404,-0.060983,Flat Share,Furnished,1.0,1.0,800
51.4752793,-0.3567294,House Share,Furnished,1.0,3.0,800
51.5013399,0.0572487,House,Ask agent,1.0,,801
51.5349552,-0.1923459,House Share,Furnished,1.0,2.0,801
51.5065432,-0.1350893,House,Ask agent,1.0,,801
51.5243399,-0.3366691,House Share,Furnished,,,802
51.4986793,-0.0081233,House Share,Furnished,,,802
51.5276085,-0.05856869999999999,House Share,Furnished,,,802
51.5448957,0.041428,House Share,Furnished,,,802
51.5930578,-0.0999709,House Share,Furnished,,,802
51.5912511,-0.0664151,House,Ask agent,1.0,,808
1.2736152,103.8447006,Flat Share,Furnished,,,814
51.5505635,-0.0324,House,Ask agent,1.0,,820
51.5142646,-0.0007396,Flat Share,Furnished,1.0,,823
51.5270585,-0.0555502,House Share,Furnished,,,823
51.5147305,-0.231508,House Share,Furnished,,,823
51.5419107,0.0113184,House Share,Furnished,,,823
51.4596665,-0.09401709999999999,House Share,Furnished,,,823
51.55701699999999,-0.115522,House Share,Furnished,,,823
51.52216,-0.0182937,House Share,Furnished,,,823
51.4032685,-0.0190547,House Share,Unfurnished,,,825
51.417041,-0.1557679,House Share,Furnished,1.0,3.0,825
0.0,0.0,House Share,Furnished,1.0,2.0,825
51.6214872,-0.1075657,House Share,Furnished,1.0,1.0,825
51.5081523,-0.0116389,Flat,Furnished,2.0,2.0,3003
51.6099202,-0.282058,House Share,Furnished,1.0,1.0,825
51.5736678,0.0099843,House Share,Part furnished,,,825
51.3827068,-0.1041005,House Share,"Furnished or unfurnished, landlord is flexible",1.0,2.0,825
51.5199958,-0.1357449,House of Multiple Occupation,Furnished,1.0,1.0,825
51.5033764,-0.0342749,House of Multiple Occupation,Furnished,1.0,1.0,825
51.6276251,-0.0891258,Flat,Part furnished,1.0,3.0,825
51.4408784,-0.0291675,Terraced,Furnished,,,825
51.420389,-0.1287668,Land,,,,825
51.4570866,-0.0072928,House Share,"Furnished or unfurnished, landlord is flexible",,1.0,830
51.5552832,-0.105553,Flat Share,Furnished,1.0,1.0,830
51.491794,-0.0178675,House,Ask agent,1.0,,830
51.5429436,-0.1198104,House,Ask agent,1.0,,830
51.4570866,-0.0072928,House Share,Furnished,1.0,2.0,830
51.5114925,-0.2817074,House Share,Part furnished,1.0,,840
51.5557472,-0.2169703,House Share,Furnished,1.0,6.0,845
51.4874512,-0.0180662,House Share,Furnished,,,845
51.6276251,-0.0891258,House Share,"Furnished or unfurnished, landlord is flexible",1.0,3.0,845
51.5012901,-0.0427962,,Furnished,1.0,1.0,845
51.5761852,-0.2047783,Flat Share,Furnished,1.0,2.0,845
51.4663482,-0.0196212,House Share,Furnished,,,845
51.496931,-0.0226158,House Share,Furnished,,,845
51.4159117,-0.2903228,House Share,Furnished,1.0,1.0,846
51.504996,-0.4209935,Apartment,Furnished,1.0,1.0,1500
51.4874385,-0.1209093,Flat Share,Furnished,1.0,1.0,849
51.5995673,-0.1003774,House Share,Furnished,1.0,2.0,849
51.5122982,-0.0451073,Flat Share,Furnished,1.0,,849
51.5063009,-0.3248174,House Share,Ask agent,1.0,2.0,850
51.463601,-0.3564663,Flat,Unfurnished,,1.0,850
51.555561,-0.403955,House Share,Furnished,1.0,1.0,850
51.5166516,-0.3194437,House Share,Furnished,,,850
51.386854,-0.1032599,Terraced,Unfurnished,1.0,3.0,850
51.3769551,-0.1052021,House Share,Furnished,1.0,2.0,850
51.6065432,-0.0131464,House Share,Furnished,1.0,1.0,850
51.54067140000001,-0.3830939,Studio,Ask agent,,1.0,850
51.4214524,-0.1623676,House Share,Furnished,1.0,2.0,850
51.3803864,-0.1648026,House Share,Furnished,1.0,2.0,850
51.6213745,-0.1356875,Apartment,Furnished,1.0,1.0,850
51.4325886,-0.1671886,House Share,Ask agent,1.0,2.0,850
51.467159,-0.1071418,Flat Share,"Furnished or unfurnished, landlord is flexible",,1.0,850
51.4038703,-0.2108988,House Share,Ask agent,1.0,1.0,850
51.4752451,-0.0389448,,Furnished,,,850
51.4573269,-0.0161307,House Share,Furnished,1.0,2.0,850
51.5325053,-0.2323942,House of Multiple Occupation,Furnished,1.0,2.0,850
51.5102417,-0.0614521,House Share,Furnished,4.0,1.0,850
51.5893214,-0.06210859999999999,Apartment,Furnished,2.0,2.0,2500
51.6065432,-0.0131464,House Share,Furnished,1.0,,850
51.4069509,-0.3018292,Flat Share,Furnished,1.0,1.0,850
51.4032685,-0.0190547,House Share,Unfurnished,,,850
51.5638414,-0.2721527,House Share,Furnished,1.0,,850
51.5073072,-0.055322,End of Terrace,Furnished,4.0,,850
51.5840472,-0.228482,Semi-Detached,Furnished,7.0,4.0,850
51.5986047,-0.1093209,House Share,Part furnished,,1.0,850
51.496931,-0.0226158,,Furnished,5.0,,850
51.5073657,-0.2835339,House Share,Unfurnished,1.0,1.0,850
51.4325886,-0.1671886,House Share,"Furnished or unfurnished, landlord is flexible",1.0,2.0,850
51.5369425,-0.0277768,House,Ask agent,1.0,,850
51.5583844,-0.3043347,House Share,Furnished,1.0,1.0,850
51.4844721,-0.0366395,House Share,Furnished,1.0,,850
51.5228495,-0.1711376,House Share,Unfurnished,1.0,1.0,850
51.5250694,-0.0198108,Flat Share,Furnished,1.0,,850
51.493149,-0.2667926,Flat,Furnished,,,850
51.5012901,-0.0427962,,Furnished,1.0,1.0,850
51.4570866,-0.0072928,House Share,Furnished,1.0,1.0,850
51.5170775,-0.0551669,House Share,Ask agent,1.0,1.0,850
51.5250694,-0.0198108,Flat Share,Furnished,1.0,,850
51.3826645,-0.1660474,House Share,Ask agent,1.0,2.0,850
51.5898539,-0.2162701,Studio,"Furnished or unfurnished, landlord is flexible",,1.0,850
51.517247,-0.1610313,Terraced,"Furnished or unfurnished, landlord is flexible",4.0,4.0,19933
51.5962952,-0.3522602,House Share,Furnished,1.0,4.0,850
51.4156569,-0.218529,Flat Share,Furnished,1.0,1.0,850
51.5268251,0.0563861,House Share,Furnished,1.0,2.0,850
51.5039397,-0.2308639,House Share,Furnished,1.0,1.0,850
51.5554937,-0.1220224,House Share,Furnished,1.0,1.0,850
51.4317588,-0.3456434,House Share,Unfurnished,1.0,4.0,850
51.5030248,-0.0500942,House Share,Furnished,1.0,4.0,850
51.6322935,-0.1267102,Garages,Ask agent,,,850
51.6440677,-0.2120141,House Share,Furnished,1.0,1.0,850
51.4844176,0.0022729,Flat Share,Furnished,1.0,2.0,850
51.4698884,-0.3650252,Flat Share,Furnished,1.0,1.0,850
51.417041,-0.1557679,House Share,Furnished,1.0,3.0,850
51.5514009,0.0568893,Flat Share,Furnished,1.0,1.0,850
51.5939771,-0.2562719,House Share,Furnished,1.0,1.0,850
51.5115652,-0.0654758,House Share,Furnished,3.0,1.0,850
51.6241533,-0.0603899,House Share,"Furnished or unfurnished, landlord is flexible",1.0,2.0,850
51.41996409999999,-0.168294,House Share,Ask agent,1.0,1.0,850
51.5053992,-0.0637496,House Share,Furnished,1.0,2.0,850
51.4162887,-0.0636961,House Share,Unfurnished,,1.0,850
51.548309,-0.2245984,House Share,Furnished,1.0,2.0,855
51.4283695,-0.1764467,House Share,Furnished,1.0,1.0,860
51.5199958,-0.1357449,House of Multiple Occupation,Furnished,1.0,1.0,865
51.4432515,-0.0397239,House Share,Furnished,,,867
51.4944417,0.0120593,House Share,Furnished,,,867
51.4859903,-0.1256614,Apartment,Furnished,2.0,2.0,3100
51.4928513,-0.3157984,House Share,Furnished,,,867
51.4998835,-0.1614621,Parking,Ask agent,,,867
51.4460826,-0.0288602,Studio,Furnished,,1.0,867
51.5425457,-0.0519861,House Share,Furnished,,,867
51.5554568,-0.3460615,House Share,Furnished,,,867
51.5674577,0.013845,House Share,Furnished,,,867
51.5191287,0.0315711,House Share,Furnished,,,867
51.4018285,-0.2141352,House Share,Furnished,1.0,1.0,870
51.5170775,-0.0551669,Apartment,Furnished,,1.0,870
51.5923816,-0.3190075,House Share,Furnished,1.0,1.0,875
51.4936485,-0.0872934,House Share,Furnished,,,875
51.5053175,-0.0687425,Flat Share,Ask agent,1.0,1.0,875
51.4844721,-0.0366395,,Furnished,,,875
51.5874837,-0.1068819,Studio,"Furnished or unfurnished, landlord is flexible",,,875
51.6462001,-0.253124,Studio,Unfurnished,,1.0,875
51.547695,0.0473916,Flat Share,Furnished,1.0,2.0,875
51.5410902,-0.3813389,House Share,Furnished,1.0,6.0,875
51.5689586,0.0128181,Studio,Furnished,,1.0,875
51.5166924,-0.03610940000000001,House Share,Ask agent,1.0,1.0,875
51.5071942,-0.4153468,House Share,Furnished,1.0,1.0,875
51.419025,-0.1338089,Flat Share,Furnished,1.0,1.0,875
51.5280043,-0.18519,Flat Share,Furnished,1.0,2.0,875
51.5977351,-0.2795357,House Share,Furnished,,1.0,875
51.5859731,-0.3236534,Studio,Furnished,,,875
51.6101013,-0.2817907,House Share,Furnished,1.0,1.0,875
51.571025,-0.3679911,House Share,"Furnished or unfurnished, landlord is flexible",1.0,2.0,875
51.5302439,-0.2485041,House Share,Furnished,,,875
51.5912511,-0.0664151,House,Ask agent,1.0,,876
51.4896218,-0.0677093,House Share,Furnished,1.0,2.0,877
51.4737423,-0.1079638,House Share,Furnished,1.0,2.0,877
51.524681,-0.0662762,House Share,Furnished,,,888
51.4874512,-0.0180662,House Share,Furnished,,,888
51.4481701,-0.0123728,House Share,Furnished,,,888
51.4944719,-0.0084949,House Share,Furnished,,,888
51.5147305,-0.231508,House Share,Furnished,,,888
51.4663482,-0.0196212,House Share,Furnished,,,888
51.5381687,-0.0279951,House Share,Furnished,,,888
51.4986793,-0.0081233,House Share,Furnished,,,888
41.5800945,-71.4774291,House Share,Furnished,,,888
51.5700891,-0.367996,House Share,Furnished,1.0,6.0,890
39.3319863,-76.6481638,Apartment,Furnished,3.0,2.0,3465
51.4365564,-0.1121183,House Share,Furnished,1.0,2.0,890
51.4828319,-0.3368545,House Share,Furnished,1.0,6.0,890
51.5106966,-0.0287278,Flat Share,Part furnished,1.0,,893
51.5623471,-0.1089412,House Share,Furnished,1.0,1.0,895
51.5925719,-0.2687187,Studio,Furnished,,1.0,895
51.4698884,-0.3650252,House of Multiple Occupation,Furnished,1.0,1.0,895
51.5032399,-0.0368697,,Furnished,,,895
51.5623471,-0.1089412,Terraced,Furnished,1.0,1.0,895
51.4018018,-0.1973082,House Share,Furnished,1.0,2.0,895
51.47032369999999,-0.0673872,Flat Share,Furnished,1.0,3.0,899
51.5647782,-0.0134102,House of Multiple Occupation,"Furnished or unfurnished, landlord is flexible",1.0,,900
51.480657,-0.0670888,House Share,Unfurnished,1.0,2.0,900
